鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
北投區,房地(土地+建物),臺北市北投區文林北路271~300號,19.21,住,,,1051201,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730227.0,91.48,3,2,1,有,無,12870000,140686.0,,0.0,0,含增建或未登記建物。,RPQNMLMKJHMFFEA27CA,121.51228359999999,25.1095183
北投區,房地(土地+建物),臺北市北投區行義路186巷31~60號,36.22,住,,,1051201,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750113.0,153.04,3,2,2,有,有,16500000,107815.0,,0.0,0,含增建或未登記建物。,RPTNMLMKJHMFFEA57CA,121.52967240000001,25.1330693
士林區,房地(土地+建物)+車位,臺北市士林區中山北路七段219巷1~30號,40.9,住,,,1051201,土地1建物1車位1,六層，七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731026.0,231.62,3,2,3,有,有,36150000,156075.0,坡道平面,0.0,0,內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。含增建或未登記建物。,RPVNMLMKJHMFFEA77CA,121.53363200000001,25.128841
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段290巷7弄31~60號,50.77,住,,,1051201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010320.0,263.62,3,2,2,有,無,47000000,178287.0,坡道機械,0.0,0,,RPQOMLKLJHMFFEA27CA,121.52744080000001,25.1098714
北投區,房地(土地+建物)+車位,臺北市北投區承德路七段151~180號,29.97,住,,,1051201,土地2建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030417.0,245.18,3,2,2,有,有,47800000,194959.0,坡道平面,36.65,0,,RPWNMLQLJHMFFEA38CA,121.5082477,25.1132448
北投區,房地(土地+建物)+車位,臺北市北投區承德路七段151~180號,29.97,住,,,1051201,土地2建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030417.0,245.18,3,2,2,有,有,48500000,197814.0,坡道平面,36.65,0,,RPXNMLQLJHMFFEA48CA,121.5082477,25.1132448
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段97巷1~30號,42.9,住,,,1051218,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010103.0,210.57,0,0,0,無,有,66000000,313435.0,一樓平面,0.0,4500000,含增建或未登記建物。,RPWOMLMKJHMFFFA08CA,121.5340794,25.0412648
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街135巷1~30號,54.22,住,,,1051117,土地1建物1車位4,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,960307.0,385.15,4,2,2,有,有,106800000,277295.0,坡道平面,115.65,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內,RPXOMLMKJHMFFFA18CA,121.5409867,25.026976
北投區,房地(土地+建物),臺北市北投區中央南路二段34巷1~30號,27.26,工,,,1051201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721214.0,94.87,3,2,2,有,有,12500000,131759.0,,0.0,0,,RPOQMLTJKHMFFEA08CA,121.49996999999999,25.1248152
大安區,房地(土地+建物),臺北市大安區八德路二段1~30號,37.47,住,,,1051203,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780927.0,98.32,4,1,1,有,無,16800000,170871.0,,0.0,0,含增建或未登記建物。,RPTOMLMKJHMFFFA77CA,121.53321329999999,25.0445306
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路四段301~330號,31.4,其他,,,1051118,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701223.0,251.85,4,2,3,有,有,79000000,313679.0,坡道平面,40.49,0,,RPPNMLNKJHMFFFA37CA,121.55407040000001,25.0375597
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段79巷1~30號,24.3,住,,,1051201,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712.0,159.65,3,2,1,有,有,30575000,241530.0,坡道平面,44.24,2700000,親友、員工或其他特殊關係間之交易(夫妻)。本案管理組織尚未成立。,RPSOMLRKJHMFFEA08CA,121.5050294,25.126900600000003
士林區,房地(土地+建物),臺北市士林區通河街1巷1~30號,44.0,住,,,1051201,土地1建物1車位0,一層,二層,店面(店鋪),住家用,加強磚造,,62.25,2,1,1,有,無,13000000,208835.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLNKJHMFFEA97CA,121.5168186,25.087772
北投區,房地(土地+建物),臺北市北投區振華街1~30號,33.75,住,,,1051201,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),住家用,加強磚造,580616.0,121.94,2,0,1,有,無,30000000,246023.0,,0.0,0,含增建或未登記建物。,RPXOMLNKJHMFFEA18CA,121.51980470000001,25.115501300000002
士林區,房地(土地+建物),臺北市士林區重慶北路四段49巷1~30號,26.25,住,,,1051101,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660303.0,77.75,1,1,1,有,無,12100000,155627.0,,0.0,0,含增建或未登記建物。,RPOPMLNKJHMFFEA37CA,121.51324,25.080023
士林區,房地(土地+建物),臺北市士林區社中街156巷24弄1~30號,32.72,住,,,1051201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710816.0,104.0,3,2,2,有,無,9100000,87500.0,,0.0,0,含增建或未登記建物。,RPPPMLNKJHMFFEA47CA,121.50977479999999,25.0912664
北投區,房地(土地+建物)+車位,臺北市北投區文林北路1~30號,44.97,住,,,1051201,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021.0,195.34,3,2,2,有,有,32800000,167912.0,坡道平面,0.0,0,,RPVPMLNKJHMFFEA08CA,121.518852,25.104822
士林區,房地(土地+建物),臺北市士林區中山北路七段14巷5弄1~30號,33.27,商,,,1051101,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750103.0,164.03,4,2,2,有,有,25500000,155459.0,,0.0,0,,RPPNMLOKJHMFFEA37CA,121.53125700000001,25.11921
士林區,房地(土地+建物),臺北市士林區幸福街5巷31~60號,13.33,住,,,1051101,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,991014.0,70.89,2,2,2,有,有,17200000,242629.0,,0.0,0,含增建或未登記建物。,RPXNMLNKJHMFFEA08CA,121.5280071,25.097448
北投區,房地(土地+建物)+車位,臺北市北投區公?路211~240號,24.89,住,,,1051201,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040807.0,119.36,2,2,1,有,無,17300000,144940.0,升降機械,14.47,0,,RPOQMLNKJHMFFEA47CA,121.5611263,25.1259386
南港區,房地(土地+建物),臺北市南港區研究院路二段98巷1~30號,20.07,住,,,1051215,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808.0,106.39,2,2,2,有,無,17200000,161669.0,,0.0,0,,RPSOMLNJKHMFFDA57CA,121.61574879999999,25.044380800000003
松山區,房地(土地+建物),臺北市松山區南京東路四段151~180號,7.11,商,,,1051210,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720401.0,75.91,2,2,2,有,有,15000000,197602.0,,0.0,0,含增建或未登記建物。,RPXNMLNKJHMFFDA97CA,121.55568290000001,25.0518383
信義區,房地(土地+建物),臺北市信義區松德路25巷1~30號,12.38,住,,,1051209,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740620.0,110.7,3,2,2,有,有,21600000,195104.0,,0.0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內,RPRNMLNKJHMFFDA37CA,121.577482,25.038967
松山區,房地(土地+建物),臺北市松山區新中街2巷1~30號,65.31,住,,,1050919,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,127.82,2,2,2,有,無,27500000,215146.0,,0.0,0,,RPTOMLSKJHMFFDA18CA,121.56081770000002,25.057033399999998
松山區,房地(土地+建物),臺北市松山區南京東路四段61~90號,20.67,商,,,1051222,土地1建物1車位0,六層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.6,0,0,0,無,無,18000000,175439.0,,0.0,0,,RPPOMLTKJHMFFDA87CA,121.5527784,25.051922199999996
信義區,房地(土地+建物),臺北市信義區忠孝東路五段790巷62弄1~30號,28.25,住,,,1051209,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,71.23,3,2,1,有,無,16150000,226730.0,,0.0,0,,RPQPMLTKJHMFFDA08CA,121.58191799999999,25.043939
信義區,房地(土地+建物),臺北市信義區忠孝東路五段781~810號,17.1,住,,,1051126,土地4建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.66,3,2,2,有,無,19300000,180949.0,,0.0,0,含增建或未登記建物。,RPVOMLQKJHMFFDA18CA,121.5814061,25.0438469
松山區,房地(土地+建物),臺北市松山區敦化北路222巷18弄1~30號,36.06,住,,,1050824,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720426.0,180.68,3,2,3,有,有,42150000,233285.0,,0.0,0,含增建或未登記建物。,RPOOMLRKJHMFFDA57CA,121.55023100000001,25.048607
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,9.39,商,,,1051228,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602.0,114.78,2,1,1,有,有,21450000,282461.0,坡道平面,45.39,1850000,,RPROMLRJKHMFFCA77CA,121.527974,25.061014
南港區,房地(土地+建物),臺北市南港區重陽路57巷61~90號,21.49,住,,,1051224,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961128.0,91.09,2,1,1,有,有,15400000,169064.0,,0.0,0,,RPVOMLMKJHMFFDA77CA,121.5970315,25.0559231
文山區,房地(土地+建物),臺北市文山區下崙路1~30號,41.25,住,,,1051220,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,109.09,3,2,1,有,無,12000000,110001.0,,0.0,0,受債權債務影響或債務抵償之交易。,RPRNMLNJKHMFFAA07CA,121.559849,24.986422
中正區,房地(土地+建物),臺北市中正區中華路二段481~510號,17.45,住,,,1051227,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800102.0,93.66,3,1,2,有,無,12400000,132394.0,,0.0,0,,RPWOMLTKJHMFFAA28CA,121.51158400000001,25.024479
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷1~30號,19.94,住,,,1051222,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103.0,165.3,3,2,2,有,有,32100000,207080.0,坡道平面,20.39,2090000,,RPPNMLMJKHMFFAA76CA,121.5655749,24.9855329
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段181~210號,33.46,住,,,1051030,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970512.0,193.13,3,2,2,有,有,24500000,126858.0,坡道平面,40.25,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。,RPWOMLMKJHMFFAA57CA,121.568077,24.991635000000002
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段105巷31~60號,13.92,住,,,1051221,土地1建物1車位1,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,851014.0,84.98,1,1,1,有,有,2845000,33478.0,坡道平面,44.01,0,親友、員工或其他特殊關係間之交易。,RPWNMLQKJHMFFAA87CA,121.562481,24.98794
大同區,房地(土地+建物),臺北市大同區延平北路三段66巷1~30號,23.75,住,,,1051222,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,611017.0,73.51,2,1,1,有,無,4000000,54414.0,,0.0,0,權利人2人親友、員工或其他特殊關係間之交易。,RPROMLMKJHMFFBA17CA,121.51068229999998,25.0654893
萬華區,房地(土地+建物),臺北市萬華區萬大路186巷2弄1~30號,30.0,住,,,1051213,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610614.0,78.92,3,2,1,有,無,6000000,76026.0,,0.0,0,母子特殊關係間之交易。,RPRNMLQKJHMFFBA47CA,121.50010929999999,25.0279158
大同區,房地(土地+建物)+車位,臺北市大同區寧夏路121~150號,15.25,商,,,1051209,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050421.0,159.67,3,2,2,有,有,31700000,210913.0,升降機械,16.72,1550000,,RPWOMLNKJHMFFBA77CA,121.51464840000001,25.060344399999998
文山區,房地(土地+建物),臺北市文山區辛亥路四段252巷2弄1~30號,34.19,住,,,1051213,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820424.0,107.17,3,1,2,有,有,6579959,61397.0,,0.0,0,母子間買賣，以公告地價進行買賣。,RPUQMLPKKHMFFAA97CA,121.5543842,25.001408899999998
萬華區,房地(土地+建物),臺北市萬華區長泰街241~270號,25.0,住,,,1051206,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,68.65,1,2,1,有,無,8250000,120175.0,,0.0,0,,RPPOMLSKJHMFFBA57CA,121.4946658,25.021434600000003
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,2.96,商,,,1051229,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,34.15,1,1,1,有,無,7800000,228404.0,,0.0,0,,RPXNMLRKJHMFFBA18CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.32,商,,,1051229,土地1建物1車位0,九層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,40.95,1,1,1,有,無,9500000,231990.0,,0.0,0,,SPXNMLRKJHMFFBA28CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,5.95,商,,,1051229,土地1建物1車位0,十一層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,71.59,1,1,1,有,無,17300000,241654.0,,0.0,0,,TPXNMLRKJHMFFBA38CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,4.8,商,,,1051229,土地1建物1車位1,十三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,66.17,1,1,1,有,無,15700000,257340.0,升降機械,10.99,1500000,,UPXNMLRKJHMFFBA48CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,3.29,商,,,1051229,土地1建物1車位1,十三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,49.58,1,1,1,有,無,11400000,256543.0,坡道機械,10.99,1500000,,VPXNMLRKJHMFFBA58CA,121.50651140000001,25.0383252
中山區,房地(土地+建物),臺北市中山區林森北路107巷1~30號,4.99,商,,,1051223,土地1建物1車位0,二層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,711115.0,35.47,1,1,1,有,無,5000000,140964.0,,0.0,0,,RPVNMLKLJHMFFCA47CA,121.52525259999999,25.050328699999998
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段451~480號,54.26,住,,,1051202,土地2建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970916.0,301.69,4,1,2,有,有,69900000,231695.0,坡道平面,46.62,0,,RPRQMLNLJHMFFCA67CA,121.60451040000001,25.0719475
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷15弄1~30號,29.02,住,,,1051125,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721103.0,103.27,3,2,2,有,無,10000000,96834.0,,0.0,0,含增建或未登記建物。,RPUQMLNLJHMFFCA97CA,121.61868,25.072009
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,5.02,商,,,1051216,土地1建物1車位0,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,770905.0,50.73,1,1,1,有,有,8900000,175439.0,,0.0,0,,RPSPMLQKJHMFFCA87CA,121.52560690000001,25.055166800000002
中山區,房地(土地+建物),臺北市中山區四平街1~30號,29.86,住,,,1051227,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610424.0,141.55,3,2,2,有,無,32000000,226069.0,,0.0,0,,RPTPMLQKJHMFFCA97CA,121.5310851,25.0537414
中山區,房地(土地+建物),臺北市中山區中山北路二段27巷1~30號,3.78,商,,,1051222,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,660929.0,29.22,0,1,1,有,有,4400000,150582.0,,0.0,0,,RPUQMLQKJHMFFCA18CA,121.522842,25.0524875
內湖區,房地(土地+建物),臺北市內湖區東湖路113巷95弄31~60號,74.04,住,,,1051221,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,740327.0,112.22,4,2,2,有,無,13700000,122082.0,,0.0,0,,RPVNMLTKJHMFFCA28CA,121.6149774,25.0715905
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,8.64,商,,,1051212,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710224.0,88.67,2,2,1,有,有,15200000,171422.0,,0.0,0,,RPVPMLSKJHMFFCA38CA,121.52496299999999,25.0500078
中山區,房地(土地+建物),臺北市中山區錦州街91~120號,10.1,商,,,1060111,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670227.0,54.0,2,1,1,有,無,8880000,164444.0,,0.0,0,,RPXPMLSKJHMFFCA58CA,121.52837360000001,25.0602074
中山區,房地(土地+建物),臺北市中山區八德路二段61~90號,17.44,住,,,1051028,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750616.0,116.6,3,2,2,有,無,18000000,154374.0,,0.0,0,,RPVNMLSKJHMFFCA18CA,121.5348345,25.0452175
中山區,房地(土地+建物),臺北市中山區建國北路二段258巷1~30號,26.81,住,,,1051225,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660312.0,137.79,4,2,2,有,無,20500000,148777.0,,0.0,0,,RPWNMLSKJHMFFCA28CA,121.5364888,25.061918300000002
內湖區,房地(土地+建物),臺北市內湖區金龍路47巷13弄1~30號,35.2,住,,,1051209,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040518.0,159.87,4,2,2,有,有,30080000,188153.0,,0.0,0,,RPTOMLQKJHMFFCA87CA,121.5938382,25.085513199999998
中山區,房地(土地+建物)+車位,臺北市中山區長春路151~180號,28.75,商,,,1051110,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961127.0,236.8,4,2,2,有,有,50900000,214949.0,坡道平面,37.86,0,,RPSRMLNKJHMFFCA77CA,121.53316650000001,25.0548153
